TOPIC,SUBTOPIC,TAXONOMY,CLASSIFICATION,GROUP,GROUP_ID,SUBGROUP,SUBGROUP_ID,NESTING_LABEL,TIME_PERIOD,ESTIMATE,ESTIMATE_LCI,ESTIMATE_UCI
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2019,4.9,4.4,5.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2020,5.5,4.9,6.1
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2021,4.8,4.3,5.3
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2022,4.9,4.4,5.5
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2023,4.8,4.3,5.3
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2024,4.7,4.2,5.2
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2019,8.0,7.1,9.1
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2020,9.2,8.1,10.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2021,8.0,7.0,9.2
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2022,8.5,7.5,9.5
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2023,7.2,6.2,8.2
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2024,7.2,6.3,8.1
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2019,9.0,7.8,10.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2020,9.0,7.5,10.6
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2021,8.9,7.6,10.3
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2022,9.1,7.9,10.5
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2023,8.8,7.6,10.2
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2024,8.1,7.0,9.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2019,6.8,6.2,7.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2020,7.0,6.4,7.7
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2021,6.8,6.2,7.5
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2022,6.4,5.7,7.1
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2023,6.4,5.8,7.0
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2024,6.2,5.6,6.9
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,Some college,58,,2019,5.6,5.0,6.2
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,Some college,58,,2020,6.2,5.6,6.8
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,Some college,58,,2021,6.3,5.7,6.9
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,Some college,58,,2022,5.8,5.2,6.5
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,Some college,58,,2023,5.6,5.0,6.1
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,Some college,58,,2024,5.5,4.9,6.1
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,College degree or higher,59,,2019,1.8,1.5,2.0
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,College degree or higher,59,,2020,2.2,1.9,2.5
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,College degree or higher,59,,2021,2.2,1.9,2.5
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,College degree or higher,59,,2022,2.1,1.8,2.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,College degree or higher,59,,2023,1.9,1.6,2.2
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Education,17,College degree or higher,59,,2024,2.1,1.8,2.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed,60,Employed,2019,1.9,1.7,2.2
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed,60,Employed,2020,2.2,1.9,2.5
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed,60,Employed,2021,2.1,1.9,2.3
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed,60,Employed,2022,2.1,1.8,2.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed,60,Employed,2023,1.9,1.7,2.2
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed,60,Employed,2024,1.8,1.5,2.0
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed - Full-time,61,Employed,2019,1.6,1.4,1.9
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed - Full-time,61,Employed,2020,2.0,1.7,2.3
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed - Full-time,61,Employed,2021,1.9,1.7,2.2
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed - Full-time,61,Employed,2022,1.9,1.6,2.2
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed - Full-time,61,Employed,2023,1.6,1.4,1.9
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed - Full-time,61,Employed,2024,1.6,1.3,1.8
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed - Part-time,62,Employed,2019,3.2,2.6,3.9
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed - Part-time,62,Employed,2020,3.1,2.4,3.8
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed - Part-time,62,Employed,2021,2.7,2.1,3.3
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed - Part-time,62,Employed,2022,2.8,2.2,3.6
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed - Part-time,62,Employed,2023,3.0,2.4,3.8
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Employed - Part-time,62,Employed,2024,2.4,1.9,3.0
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed,63,Not employed,2019,9.5,8.9,10.1
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed,63,Not employed,2020,9.3,8.7,10.0
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed,63,Not employed,2021,8.8,8.2,9.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed,63,Not employed,2022,8.8,8.2,9.5
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed,63,Not employed,2023,8.6,8.0,9.2
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed,63,Not employed,2024,8.5,8.0,9.1
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed - Has worked previously,64,Not employed,2019,10.0,9.4,10.7
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed - Has worked previously,64,Not employed,2020,9.7,9.0,10.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed - Has worked previously,64,Not employed,2021,9.3,8.7,9.9
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed - Has worked previously,64,Not employed,2022,9.1,8.5,9.8
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed - Has worked previously,64,Not employed,2023,9.1,8.5,9.7
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed - Has worked previously,64,Not employed,2024,9.0,8.4,9.6
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed - Has never worked,65,Not employed,2019,4.4,2.8,6.7
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed - Has never worked,65,Not employed,2020,3.3,1.9,5.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed - Has never worked,65,Not employed,2021,2.1,1.1,3.8
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed - Has never worked,65,Not employed,2022,4.8,2.7,7.9
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed - Has never worked,65,Not employed,2023,2.6,1.4,4.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Employment status,18,Not employed - Has never worked,65,Not employed,2024,3.1,1.8,5.0
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Private,66,,2019,9.1,8.1,10.2
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Private,66,,2020,9.1,8.0,10.3
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Private,66,,2021,8.3,7.2,9.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Private,66,,2022,7.9,6.9,8.9
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Private,66,,2023,7.4,6.4,8.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Private,66,,2024,8.5,7.5,9.7
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare and Medicaid,67,,2019,16.6,13.3,20.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare and Medicaid,67,,2020,17.5,14.0,21.6
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare and Medicaid,67,,2021,18.1,14.3,22.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare and Medicaid,67,,2022,19.6,15.9,23.8
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare and Medicaid,67,,2023,19.8,16.4,23.5
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare and Medicaid,67,,2024,19.1,15.9,22.6
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare Advantage,68,,2019,10.2,9.0,11.6
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare Advantage,68,,2020,10.3,8.9,11.9
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare Advantage,68,,2021,11.5,10.2,13.0
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare Advantage,68,,2022,9.0,7.9,10.3
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare Advantage,68,,2023,9.5,8.4,10.7
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare Advantage,68,,2024,9.6,8.6,10.7
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare only excluding Medicare Advantage,69,,2019,7.9,6.2,10.0
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare only excluding Medicare Advantage,69,,2020,9.8,7.8,12.1
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare only excluding Medicare Advantage,69,,2021,9.3,7.5,11.4
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare only excluding Medicare Advantage,69,,2022,10.0,8.0,12.3
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare only excluding Medicare Advantage,69,,2023,7.9,6.2,9.8
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Medicare only excluding Medicare Advantage,69,,2024,7.9,6.2,10.0
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Other government coverage,70,,2019,15.9,12.8,19.3
"COPD, emphysema, chronic bronchitis",,Chronic obstructive pulmonary disease,Socioeconomic Characteristic,Health insurance coverage: 65 years and older,19,Other government coverage,70,,2020,17.3,14.1,20.8
